id,start,stop,search
856324503,1260,1412,"Размер обеспечения гарантийных обязательств составляет 1 процент начальной (максимальной) цены контракта, что составляет ____________ рублей ___ копеек."
692296333,1298,1367,Размер обеспечения гарантийных обязательств 13642.50 Российский рубль
153860318,1288,1473,"Обеспечение гарантийных обязательств предоставляется в размере _____ , что составляет 0.5 % начальной (максимальной) цены контракта, предусмотренной извещением об осуществлении закупки."
326385234,1280,1348,Размер обеспечения гарантийных обязательств 1663.67 Российский рубль
103865247,1275,1424,"Обеспечение гарантийных обязательств устанавливается в размере 6 159,00 рублей. Гарантийное обязательство представляется на срок не менее 12 месяцев."
316590467,1255,1353,Размер обеспечения исполнения гарантийных обязательств 1 % начальной (максимальной) цены контракта
673379012,1255,1401,"если требование обеспечения исполнения контракта, гарантийных обязательств установлено в соответствии со статьей 96 настоящего Федерального закона"
884823760,1313,1381,Размер обеспечения гарантийных обязательств 9849.00 Российский рубль
457049634,0,0,
416596235,1261,1359,Размер обеспечения гарантийных обязательств составляет 1% начальной (максимальной) цены Контракта.
882601446,1223,1416,"Участник закупки, с которым заключается контракт, должен предоставить обеспечение гарантийных обязательств в размере 10% от начальной (максимальной) цены контракта, что составляет 14671,10 руб."
345442312,1215,1376,"Размер обеспечения гарантийных обязательств по контракту устанавливается в размере 10% от начальной (максимальной) цены контракта, что составляет 14671,10 рублей"
679177300,1280,1353,размер обеспечения гарантийных обязательств не может превышать 10 % НМЦК.
301667980,0,0,
962698284,1291,1359,Размер обеспечения гарантийных обязательств 6878.33 Российский рубль
741585378,1241,1408,"Подрядчик обязан предоставить Заказчику обеспечение гарантийных обязательств в размере 2.00 % от начальной (максимальной) цены контракта, что составляет 242568.90 руб."
331628828,1281,1371,Размер обеспечения гарантийных обязательств 1 % от начальной (максимальной) цены контракта
273878581,1243,1356,"Размер обеспечения гарантийных обязательств: 0,00 рублей. Доля: 0,00 % от начальной (максимальной) цены контракта"
393483173,1228,1330,Размер обеспечения гарантийных обязательств составляет 1 % от начальной (максимальной) цены контракта.
152324534,1250,1397,"Размер обеспечения гарантийных обязательств устанавливается в размере 1% начальной (максимальной) цены настоящего Контракта, что составляет 100 983"
460637577,1250,1397,"Размер обеспечения гарантийных обязательств устанавливается в размере 1% начальной (максимальной) цены настоящего Контракта, что составляет 100 983"
999135353,1305,1471,"Размер обеспечения гарантийных обязательств 664.50 Российский рубль Порядок предоставления обеспечения гарантийных обязательств, требования к обеспечению 0,1% от НМЦК"
853827392,1319,1388,Размер обеспечения гарантийных обязательств 11944.27 Российский рубль
967651285,1303,1475,"Поставщик предоставляет обеспечение гарантийных обязательств, указанных в Разделе 10 Контракта в размере 0,1% от начальной (максимальной) цены Контракта в сумме 761,38 руб."
236533759,1235,1416,Размер обеспечения гарантийных обязательств составляет 242 172 (двести сорок две тысячи сто семьдесят два) рубля 00 копеек (10 процентов от начальной (максимальной) цены Контракта).
881390679,1304,1374,Размер обеспечения гарантийных обязательств 147840.00 Российский рубль
277359139,1276,1346,Размер обеспечения гарантийных обязательств 131250.00 Российский рубль
164523069,1297,1460,предоставить Заказчику обеспечение гарантийных обязательств в размере 1 % начальной (максимальной) цены контракта путем внесения денежных средств на счет Заказчика
4007146,1307,1377,Размер обеспечения гарантийных обязательств 837680.00 Российский рубль
102249797,0,0,
14893812,1286,1471,"Обеспечение гарантийных обязательств предоставляется в размере _____ , что составляет 0.5 % начальной (максимальной) цены контракта, предусмотренной извещением об осуществлении закупки."
748958364,1300,1367,Размер обеспечения гарантийных обязательств 938.66 Российский рубль
476192036,0,0,
125287542,1273,1342,Размер обеспечения гарантийных обязательств 55550.00 Российский рубль
178595741,1291,1359,Размер обеспечения гарантийных обязательств 3091.24 Российский рубль
340329565,1268,1409,"Обеспечение гарантийных обязательств устанавливается в размере 0,5 % начальной (максимальной) цены контракта, что составляет ___________ руб."
544046378,1308,1442,"Размер обеспечения гарантийных обязательств составляет: 0,00 % от начальной (максимальной) цены контракта, что составляет 0,00 рублей."
360876826,1191,1479,"Подрядчик в срок до 10 (десяти) рабочих дней предоставляет Заказчику обеспечение гарантийных обязательств в соответствии с частью 2.2 статьи 96 Закона о контрактной системе в размере 1 процент начальной (максимальной) цены контракта/цены контракта, что составляет 62 577 рублей 00 копеек."
389142502,1015,1226,"«Поставщик» обязан предоставить при сдаче-приемке остановочных павильонов обеспечение гарантийных обязательств по настоящему контракту в размере 1 % от начальной максимальной цены контракта, что составляет 6 976"
447282051,1297,1365,Размер обеспечения гарантийных обязательств 1597.60 Российский рубль
581818259,1270,1340,Размер обеспечения гарантийных обязательств 326635.70 Российский рубль
244666725,1326,1561,"предоставляет Заказчику одновременно с структурированным документом о приемке обеспечение исполнения гарантийных обязательств по Контракту в размере 5 % от НМЦК, что составляет __________ (Сумма прописью), в форме: независимой гарантии"
687359427,1214,1378,"ЗАКАЗЧИКОМ установлено требование об обеспечении гарантийных обязательств ПОДРЯДЧИКА в размере 5 % от начальной (максимальной) цены контракта в сумме 64 332,90 руб."
332077942,1214,1404,"предоставляет Государственному заказчику обеспечение гарантийных обязательств в размере 5% начальной максимальной цены Контракта, что составляет ________________ (___________________) рублей"
390988811,0,0,
284069970,1308,1378,Размер обеспечения гарантийных обязательств 495000.00 Российский рубль
121621845,1237,1294,"Размер обеспечения гарантийных обязательств: 0,00 рублей."
433685507,1265,1333,Размер обеспечения гарантийных обязательств 6050.56 Российский рубль
63118671,1285,1354,Размер обеспечения гарантийных обязательств 10142.69 Российский рубль
515117922,1262,1332,Размер обеспечения гарантийных обязательств 157846.80 Российский рубль
698086399,1261,1371,"Размер обеспечения гарантийных обязательств 5 % начальной (максимальной) цены контракта, что составляет 17 941"
389840157,1227,1383,"Размер обеспечения исполнения гарантийных обязательств составляет 1% от начальной (максимальной) цены контракта, что составляет _______________________ руб."
786366705,1258,1364,Обеспечение гарантийных обязательств устанавливается в размере 1 % начальной (максимальной) цены Договора.
178400103,1253,1310,"Размер обеспечения гарантийных обязательств: 0,00 рублей."
958548081,1003,1127,"Размер обеспечения гарантийных обязательств 10 % от начальной (максимальной) цены контракта, что составляет: 160 500,00 руб."
253992575,1174,1243,Размер обеспечения гарантийных обязательств 39444.69 Российский рубль
335682254,1085,1215,"Требование предоставления обеспечения гарантийных обязательств - установлено в размере 10% от НМЦК, что составляет 273 640,08 руб."
850418250,1265,1436,"Размер обеспечения гарантийных обязательств составляет 417 002,52 (Четыреста семнадцать тысяч два) рублей 52 копеек (10 процентов начальной (максимальной) цены Контракта)."
131051659,1285,1354,Размер обеспечения гарантийных обязательств 11145.00 Российский рубль
364176489,1275,1423,Обеспечение гарантийных обязательств устанавливается в размере 0% от начальной (максимальной) цены контракта и составляет 0 (ноль) рублей 00 копеек.
752654122,1272,1341,Размер обеспечения гарантийных обязательств 71387.04 Российский рубль
784708305,1133,1277,"Обеспечение гарантийных обязательств устанавливается в размере 0,5 % от начальной максимальной цены контракта, что составляет 5 506 руб. 35 коп."
124104537,1308,1377,Размер обеспечения гарантийных обязательств 36990.74 Российский рубль
513265910,1260,1541,"Подрядчик в срок до 20 октября 2022 года предоставляет Заказчику обеспечение гарантийных обязательств в соответствии с частью 2.2 статьи 96 Закона о контрактной системе в размере 1% процентов начальной (максимальной) цены контракта, что составляет ________________________________."
470784572,1307,1471,Обеспечение Поставщиком гарантийных обязательств устанавливается в размере 3 % начальной максимальной цены контракта что составляет ___ (________) рублей __ копеек.
647918166,1257,1356,Размер обеспечения гарантийных обязательств составляет 1 % начальной (максимальной) цены контракта.
203664165,0,0,
228067081,1246,1386,"Размер обеспечения гарантийных обязательств составляет: 3,00 % от начальной (максимальной) цены контракта, что составляет 216 904,38 рублей."
311073008,1273,1343,Размер обеспечения гарантийных обязательств 418836.95 Российский рубль
214648417,0,0,
208906198,1277,1422,"Обеспечение гарантийных обязательств устанавливается в размере 5 % от начальной (максимальной) цены Контракта, что составляет 6 376 227,51 рублей"
226477920,1242,1394,"Размер обеспечения гарантийных обязательств устанавливается в размере 1 % от начальной (максимальной) цены контракта, что составляет ___________ рублей."
922631346,1241,1383,"Обеспечение гарантийных обязательств устанавливается в размере 1 % начальной (максимальной) цены контракта, что составляет ____________ рублей"
143363698,1059,1109,"Размер обеспечения гарантийных обязательств 0,00 %"
323358871,1290,1359,Размер обеспечения гарантийных обязательств 21262.50 Российский рубль
32792255,1278,1344,Размер обеспечения гарантийных обязательств 80.00 Российский рубль
300656485,1278,1345,Размер обеспечения гарантийных обязательств 230.33 Российский рубль
150243287,0,0,
206995504,1262,1410,"Обеспечение гарантийных обязательств устанавливается в размере 1 (одного) процента от начальной максимальной цены Контракта в размере 15000, 00 руб."
400596038,1248,1382,"Размер обеспечения гарантийных обязательств составляет: 0,00 % от начальной (максимальной) цены контракта, что составляет 0,00 рублей."
696847768,1289,1355,Размер обеспечения гарантийных обязательств 92.16 Российский рубль
418909970,1272,1342,Размер обеспечения гарантийных обязательств 450930.90 Российский рубль
354563369,1172,1370,"Размер обеспечения гарантийных обязательств, порядок предоставления такого обеспечения, требования к такому обеспечению 0,9 % от начальной (максимальной) цены контракта, что составляет 9 487,50 руб."
806518120,1278,1428,Размер обеспечения гарантийных обязательств составляет 1 % от начальной (максимальной) цены контракта и составляет: __________ руб. ______________коп.
380767348,1301,1370,Размер обеспечения гарантийных обязательств 75000.00 Российский рубль
960477479,1244,1299,Размер обеспечения гарантийных обязательств 5% от НМЦК.
128792766,1281,1442,Размер обеспечения исполнения гарантийных обязательств составляет: 1% от начальной (максимальной) цены Контракта – 432 (четыреста тридцать два) рубля 33 копейки.
184442277,1269,1339,Размер обеспечения гарантийных обязательств 487825.00 Российский рубль
941847926,1277,1347,Размер обеспечения гарантийных обязательств 179498.50 Российский рубль
116840222,1285,1469,"по контракту Подрядчику надлежит предоставить обеспечение гарантийных обязательств в течение 5 дней и в размере 342 858,25 рублей, до оформления приемки выполненных работ по Контракту."
772406000,1293,1363,Размер обеспечения гарантийных обязательств 200218.63 Российский рубль
526953694,1282,1407,Размер обеспечения гарантийных обязательств составляет 1 процент начальной (максимальной) цены Контракта в размере 90890 руб.
718358566,1305,1528,"Заказчик № 1: Размер обеспечения гарантийных обязательств составляет: 0,00% от начальной (максимальной) цены контракта, что составляет 0,00 рублей. Заказчик № 2: Размер обеспечения гарантийных обязательств составляет: 0,00%"
436072736,1290,1359,Размер обеспечения гарантийных обязательств 31600.51 Российский рубль
254247425,1303,1412,Размер обеспечения гарантийных обязательств 2 % (___________ рублей) начальной (максимальной) цены контракта.
655545674,1242,1350,Размер обеспечения гарантийных обязательств 5 % от начальной (максимальной) цены контракта 90 000.00 рублей.
994316635,1304,1373,Размер обеспечения гарантийных обязательств 48449.88 Российский рубль
154204226,1300,1369,Размер обеспечения гарантийных обязательств 16019.55 Российский рубль
382315108,1295,1429,"Размер обеспечения гарантийных обязательств составляет: 0,00 % от начальной (максимальной) цены контракта, что составляет 0,00 рублей."
899502005,1308,1378,Размер обеспечения гарантийных обязательств 232529.80 Российский рубль
601779720,1280,1348,Размер обеспечения гарантийных обязательств 1663.67 Российский рубль
388568626,1295,1364,Размер обеспечения гарантийных обязательств 21300.00 Российский рубль
947853462,1292,1361,Размер обеспечения гарантийных обязательств 10584.09 Российский рубль
85524565,0,0,
14397822,1315,1446,"Размер обеспечения гарантийных обязательств составляет 1 (один) процентов начальной (максимальной) цены Контракта: 18 348,34 рублей"
543512015,1241,1343,Размер обеспечения гарантийных обязательств: 1 (один) процент начальной (максимальной) цены контракта.
785522065,1252,1446,"на протяжении указанного в Контракте гарантийного срока, устанавливается обеспечение гарантийных обязательств в размере 1% начальной (максимальной) цены Контракта, что составляет 2165.85 рублей."
557839232,1299,1397,Размер обеспечения гарантийных 2 % от начальной (максимальной) цены обязательств контракта – 7 455
843063767,1303,1449,"Обеспечение гарантийных обязательств по контракту представляется в размере 10 % от начальной (максимальной) цены контракта, что составляет 158 897"
594133499,1307,1376,Размер обеспечения гарантийных обязательств 94518.00 Российский рубль
543024377,1267,1393,"Обеспечение гарантийных обязательств установлено в размере 1% от начальной (максимальной) цены контракта и составляет 5 316,20"
633704262,0,0,
318636442,1300,1434,"Размер обеспечения гарантийных обязательств составляет: 0,00 % от начальной (максимальной) цены контракта, что составляет 0,00 рублей."
989442242,1291,1451,"Размер обеспечения гарантийных обязательств на поставленные товары составляет 10% (десять) процентов от начальной (максимальной) цены, а именно: 876 750,50 руб."
327661343,0,0,
360227481,1285,1353,Размер обеспечения гарантийных обязательств 7500.00 Российский рубль
381440124,1261,1330,Размер обеспечения гарантийных обязательств 19406.08 Российский рубль
774572485,1108,1233,Размер обеспечения исполнения гарантийных обязательств – 10 % от начальной (максимальной) цены контракта и составляет 156 569
134794731,1262,1330,Размер обеспечения гарантийных обязательств 3664.53 Российский рубль
82844240,1084,1241,Размер обеспечения гарантийных обязательств составляет 5550 (Пять тысяч пятьсот пятьдесят) рублей 00 копеек (3 % от начальной (максимальной) цены контракта).
884320964,0,0,
175966212,0,0,
325780003,0,0,
252638411,0,0,
127269228,1258,1560,"Требования к независимым гарантиям, предоставляемые в качестве обеспечения заявок, гарантийных обязательств и исполнения Договора Обеспечение исполнения Договора требуется в размере 10% (Десять) процентов от цены, по которой в соответствии с Федеральным законом № 44-ФЗ заключается Договор. В случае ес"
95089965,0,0,
499694856,0,0,
491030460,0,0,
705282233,0,0,
978164618,0,0,
908780351,0,0,
777830838,0,0,
62494133,0,0,
608878151,1076,1259,Размер обеспечения исполнения гарантийных обязательств должен составлять не менее 20 % от начальной (максимальной) цены контракта или максимального значения цены договора (контракта).
37302563,1284,1353,Размер обеспечения гарантийных обязательств 11796.28 Российский рубль
416400949,1307,1374,Размер обеспечения гарантийных обязательств 904.66 Российский рубль
184429686,0,0,
306728010,1277,1368," Исполнитель предоставляет обеспечение гарантийных обязательств на сумму 148 959,00 рублей."
659495625,1242,1449,"Обеспечение гарантийных обязательств Контракта представлено Подрядчиком в размере 1 % от НМЦК, что составляет 45872,47 рублей. Обеспечение гарантийных обязательств представляется в форме независимой гарантии"
697136593,1255,1382,"Размер обеспечения гарантийных обязательств 2% от начальной (максимальной) цены Договора, что составляет 8 807 296 руб. 20 коп."
610623613,1230,1471,"Генеральный подрядчик обязан предоставить Заказчику обеспечение исполнения гарантийных обязательств. Обеспечение гарантийных обязательств установлено в размере 2 % начальной (максимальной) цены Договора, что составляет 8 807 296 руб. 20 коп."
960701326,0,0,
328251163,0,0,
376171914,0,0,
287889263,0,0,
758238915,0,0,
800036488,0,0,
808739861,0,0,
667896925,1268,1466,"Размер обеспечения гарантийных обязательств: 1% от начальной (максимальной) цены контракта (договора), что составляет 15 474,91 рублей (пятнадцать тысяч четыреста семьдесят четыре рубля 91 копейка)."
724869873,1246,1356,Размер обеспечения гарантийных обязательств Установлено 10% от начальной (максимальной) цены договора: 587 291
589396852,0,0,
721080034,1261,1386,"Установлен Размер обеспечения гарантийных обязательств: 5 % от начальной (максимальной) цены договора, что составляет 206 650"
821740539,0,0,
683436950,0,0,
901408096,1273,1477,"Если договором предусмотрено предоставление обеспечения гарантийных обязательств, размер такого обеспечения может составлять от 0,01% до 10% от цены договора (лота) (максимального значения цены договора)."
873845087,1076,1350,Гарантийное удержание является способом обеспечения надлежащего исполнения обязательств Принципала. Бенефициар производит выплату гарантийного удержания в размере 5% (пяти процентов) от Договорной цены Продукции с отсрочкой платежа не менее 30 и не более 60 календарных дней
927295619,1272,1352,обеспечение исполнения гарантийных обязательств – в размере 5% от Цены Договора.
889631488,0,0,
449432350,0,0,
289327801,1259,1437,"Сумма обеспечения гарантийных обязательств предусмотрено в следующем размере: - 2 % от начальной (максимальной) цены договора, что составляет: 519 902,60 руб., НДС не облагается."
421175213,0,0,
750578324,0,0,
853848068,0,0,
558092963,0,0,
503906217,0,0,
185448236,1308,1380,Обеспечение возврата аванса и/или гарантийных обязательств: Установлено.
506289672,1021,1179,"Размер обеспечения гарантийных обязательств по договору в электронной форме 1 (один) процент от начальной (максимальной) цены договора, что составляет 325 532"
658006780,1251,1394,Обеспечение исполнения гарантийных обязательств по настоящему Договору представляется на сумму не менее 5% от стоимости всех выполненных работ.
989630389,1259,1416,"Обеспечение исполнения гарантийных обязательств по договору устанавливается в размере 2% начальной (максимальной) цены договора и составляет 58 942,70 рубля."
40461135,1311,1566,"согласно п. 3.1. Договора Поставщик представляет Заказчику обеспечение гарантийных обязательств на поставленные товары. Размер обеспечения гарантийных обязательств: 1% от начальной (максимальной) цены контракта (договора), что составляет 125 350,10 рублей"
640524438,0,0,
573061698,0,0,
521050542,0,0,
852298687,1288,1346,"Обеспечение исполнения договора, гарантийных обязательств."
94961499,0,0,
860644451,0,0,
154786355,0,0,
59733154,0,0,
445125138,0,0,
74345292,0,0,
191213064,0,0,
353223249,0,0,
558319334,0,0,
568949681,0,0,
534503319,1246,1331,Обеспечение исполнения гарантийных обязательств устанавливается в размере 5 % от НМЦК
710378801,0,0,
897474405,0,0,
228483166,0,0,
521227314,0,0,
937713785,0,0,
576330245,0,0,
383357205,0,0,
948128188,1277,1402,"Установлен Размер обеспечения гарантийных обязательств: 10 % от начальной (максимальной) цены договора, что составляет 19 953"
805343253,1190,1430,"Размер обеспечения исполнения договора и/или обеспечения исполнения гарантийных обязательств, срок и порядок их предоставления и возврата, требования к такому обеспечению 5 % от начальной (максимальной) цены договора в сумме 100 785.10 руб."
954175818,0,0,
320131350,1251,1394,Обеспечение исполнения гарантийных обязательств по настоящему Договору представляется на сумму не менее 5% от стоимости всех выполненных работ.
168223198,0,0,
423980718,1172,1224,Обеспечение гарантийных обязательств: Не установлено
648724951,0,0,
472239980,0,0,
177800335,1241,1394,"Сумма обеспечения исполнения гарантийных обязательств предусмотрена в следующем размере: 4 % от цены предложенной победителем закупки, НДС не облагается."
744167309,0,0,
919730651,1075,1258,Размер обеспечения исполнения гарантийных обязательств должен составлять не менее 20 % от начальной (максимальной) цены контракта или максимального значения цены договора (контракта).
657985192,1228,1354,"Установлен Размер обеспечения гарантийных обязательств: 10 % от начальной (максимальной) цены договора, что составляет 166 680"
856330320,0,0,
604894431,0,0,
725748998,1162,1271,Размер обеспечения гарантийных обязательств не может превышать 20% от начальной (максимальной) цены договора.
715684881,1260,1367,Обеспечение гарантийных обязательств по Договору Устанавливается 5% от начальной максимальной цены договора
61237725,0,0,
554554622,1290,1399,Размер обеспечения гарантийных обязательств не может превышать 20% от начальной (максимальной) цены договора.
269295517,1162,1313,Размер обеспечения гарантийных обязательств подрядчика устанавливается в размере 5% от начальной (максимальной) цены договора и составляет ___________.
825877886,0,0,
814561214,0,0,
114758421,0,0,
885471240,0,0,
753877092,0,0,
678833720,1294,1458,размер банковской гарантии на обеспечение гарантийных обязательств определяется в размере 5% (пяти процентов) от цены Договора в редакции Дополнительного соглашения
728877463,0,0,
564086098,0,0,
556024184,0,0,
648286513,1267,1420,к участникам закупки устанавливается требование преставления обеспечения гарантийных обязательств в размере 1% от начальной (максимальной) цены Договора.
880506700,0,0,
689412582,0,0,
423787183,0,0,
484115071,0,0,
747317433,0,0,
189772990,0,0,
155043411,0,0,
964704989,1243,1396,"Сумма обеспечения исполнения гарантийных обязательств предусмотрена в следующем размере: 3 % от цены предложенной победителем закупки, НДС не облагается."
112019945,1250,1417,Размер обеспечения исполнения гарантийных обязательств не может превышать 2 % начальной (максимальной) цены договора (цены лота) и устанавливается в Специальной части.
207685366,1234,1286,Обеспечение гарантийных обязательств: Не установлено
371411892,1232,1284,Обеспечение гарантийных обязательств: Не установлено
671728129,1231,1390,Обеспечение гарантийных обязательств устанавливается в размере 10 процентов от начальной (максимальной) цены договора и составляет ___________________________.
941320396,1224,1334,взамен ранее предоставленного обеспечения гарантийных обязательств новое обеспечение гарантийных обязательств.
262719817,0,0,
784758104,0,0,
693419707,0,0,
484398444,0,0,
562568545,1075,1200,если Заказчиком установлено требование обеспечения исполнения договора и/или обеспечения исполнения гарантийных обязательств.
259008463,0,0,
975974006,0,0,
305629824,1185,1237,Обеспечение гарантийных обязательств: Не установлено
753831315,1183,1379," Размер обеспечения исполнения договора, размер обеспечения гарантийных обязательств Обеспечение исполнения договора: 5% от НМЦД: 68238,00 руб. Обеспечение гарантийных обязательств: Не установлено"
688576534,0,0,
311939548,1057,1236,"Размер обеспечения исполнения обязательств на период действия гарантийных обязательств Размер и валюта обеспечения: 2% от начальной (максимальной) цены договора: 216 673,80 рублей"
648245887,1239,1418,Требование об обеспечении исполнения гарантийных обязательств Устанавливается Размер обеспечения исполнения гарантийных обязательств: 5 % от начальной (максимальной) цены договора
27864617,0,0,
609975592,1218,1327,Размер обеспечения гарантийных обязательств не может превышать 10% от начальной (максимальной) цены договора.
91148716,1251,1394,Обеспечение исполнения гарантийных обязательств по настоящему Договору представляется на сумму не менее 5% от стоимости всех выполненных работ.
694602448,1285,1538,"Подрядчик обязан предоставить Заказчику обеспечение гарантийных обязательств на сумму ________ руб. (_______________ рублей __ копеек), что составляет 0,1% от цены Договора, в форме _____________ (независимой гарантии или путем внесения денежных средств"
966996823,0,0,
580671910,1248,1403,"Сумма обеспечения исполнения гарантийных обязательств предусмотрена в следующем размере: 0,1 % от цены предложенной победителем закупки, НДС не облагается."
338987269,0,0,
598266674,0,0,
561237319,0,0,
454757657,1267,1439,Размер обеспечения исполнения обязательств Участника в гарантийный период составляет не менее 5 (пяти) процентов от цены сделки - для сделок с ценой не более 100 млн рублей
227123674,0,0,
56152132,1282,1366,Размер обеспечения гарантийных обязательств не может превышать 10 процентов от НМЦД.
370408517,0,0,
158397066,0,0,
546365142,0,0,
580361221,0,0,
496636639,0,0,
503051655,0,0,
705839048,0,0,
201509913,0,0,
180199236,1129,1239,взамен ранее предоставленного обеспечения гарантийных обязательств новое обеспечение гарантийных обязательств.
928033358,0,0,
37186938,0,0,
427883942,0,0,
886351585,1254,1437,"Обеспечение гарантийных обязательств представляется в размере 226 403,00 руб. , что составляет 2 % от начальной (максимальной) цены Договора , предусмотренной документацией о закупке."
588528614,0,0,
892721516,0,0,
843472863,0,0,
314228254,0,0,
778654462,1279,1437,Обеспечение гарантийных обязательств представляется в размере 10 % от начальной (максимальной) цены договора в сумме__________________ (_____________) рублей.
654942446,0,0,
79764055,0,0,
266572819,0,0,
696588941,0,0,
86819848,1249,1404,"Сумма обеспечения исполнения гарантийных обязательств предусмотрена в следующем размере: 0,1 % от цены предложенной победителем закупки, НДС не облагается."
359490562,1250,1503,"Подрядчик обязан предоставить Заказчику обеспечение гарантийных обязательств на сумму ________ руб. (_______________ рублей __ копеек), что составляет 0,1% от цены Договора, в форме _____________ (независимой гарантии или путем внесения денежных средств"
944873051,1220,1272,Обеспечение гарантийных обязательств: Не установлено
485503185,0,0,
296719264,1248,1415,Размер обеспечения исполнения гарантийных обязательств не может превышать 2 % начальной (максимальной) цены договора (цены лота) и устанавливается в Специальной части.
841385708,0,0,
240757843,0,0,
971288916,0,0,
665658074,1251,1504,"Подрядчик обязан предоставить Заказчику обеспечение гарантийных обязательств на сумму ________ руб. (_______________ рублей __ копеек), что составляет 0,1% от цены Договора, в форме _____________ (независимой гарантии или путем внесения денежных средств"
496154367,0,0,
926782072,0,0,
918234141,0,0,
30093679,0,0,
929283681,1207,1302,Требование об обеспечении исполнения гарантийных обязательств 5% от стоимости выполненных Работ
56336706,0,0,
866396752,0,0,
100721352,0,0,
695326447,0,0,
259352116,0,0,
586142786,1277,1403,Обеспечение гарантийных обязательств установлено в размере 2% начальной (максимальной) цены договора и составляет – 547 909.00
541345914,0,0,
377177752,1251,1465,"Заказчиком установлено требование обеспечения исполнения договора и (или) обеспечения исполнения гарантийных обязательств 5%, 132 589,74 (Сто тридцать две тысячи пятьсот восемьдесят девять рублей 74 копеек) рублей."
